,date,tweet,vader_neg,vader_neu,vader_pos,vader_compound,tweet_clean
1843,6/11/2020,"Top Glove, Hartalega, Supermax and Kossan have committed to contribute RM400mil to battle Covid-19, including bearing the cost of the Covid-19 vaccine and health equipment.  #Budget2021 #Belanjawan2021",0.085,0.787,0.128,0.0772,top glove hartalega supermax kossan committed contribute rm400mil battle covid19 including bearing cost covid19 vaccine health equipment budget2021 belanjawan2021
1844,6/11/2020,Nothing for me from belanjawan 2021,0,1,0,0,nothing belanjawan 2021
1845,6/11/2020,"Budget 2021 : RM400 million to dispose FELDA settlers’ loan interest, new income development programme @tzafrul_aziz @MOFmalaysia #Budget2021 #BudgetDay #Belanjawan2021 #BernamaBudget21  https://t.co/4U7dPV2nMw  https://t.co/qtfsbQE4Dp",0,0.875,0.125,0.4588,budget 2021 rm400 million dispose felda settlers loan interest new income development programme tzafrulaziz mofmalaysia budget2021 budgetday belanjawan2021 bernamabudget21
1846,6/11/2020,"Budget 2021 : RM400 million to dispose FELDA settlers’ loan interest, new income development programme @tzafrul_aziz @MOFmalaysia #Budget2021 #BudgetDay #Belanjawan2021 #BernamaBudget21  https://t.co/Qi9FRiDdeC  https://t.co/6tApQoRxhs",0,0.875,0.125,0.4588,budget 2021 rm400 million dispose felda settlers loan interest new income development programme tzafrulaziz mofmalaysia budget2021 budgetday belanjawan2021 bernamabudget21
1847,6/11/2020,"RM24mil for mental health, substance abuse (&amp; Terrorism and Injury Prevention Programmes) is glaringly insufficient considering the scale of mental health problems in Malaysia, esp during Covid-19. #Belanjawan2021",0.373,0.627,0,-0.936,rm24mil mental health substance abuse terrorism injury prevention programmes glaringly insufficient considering scale mental health problems malaysia esp covid19 belanjawan2021
1848,6/11/2020,Seeing all money allocation for women makes me heal! Thank you @MOFmalaysia   #Belanjawan2021,0,0.811,0.189,0.4199,seeing money allocation women makes heal thank mofmalaysia belanjawan2021
1850,6/11/2020,RM1 billion investment incentive package to fund technology and high value-added investment incentives as well as support R&amp;D investment in aerospace and electronic clusters. #KelangsunganPerniagaan #Belanjawan2021,0,0.696,0.304,0.8225,rm1 billion investment incentive package fund technology high valueadded investment incentives well support rd investment aerospace electronic clusters kelangsunganperniagaan belanjawan2021
1851,6/11/2020,JUST IN: Bantuan Prihatin Rakyat (BPR) will be replacing and increasing the amount allocated based on the previous program known as the Bantuan Sara Hidup (BSH) initiative.   #Budget2021 #Belanjawan2021,0,1,0,0,bantuan prihatin rakyat bpr replacing increasing amount allocated based previous program known bantuan sara hidup bsh initiative budget2021 belanjawan2021
1852,6/11/2020,"5:51PM: Glove manufacturers - Top Glove, Hartalega, Supermax and Kossan - have committed to contribute RM400mil to battle Covid-19, including bearing the cost of the Covid-19 vaccine and health equipment.  #Belanjawan2021 #Budget2021",0.078,0.806,0.116,0.0772,551pm glove manufacturers top glove hartalega supermax kossan committed contribute rm400mil battle covid19 including bearing cost covid19 vaccine health equipment belanjawan2021 budget2021
1854,6/11/2020,"#Belanjawan2021 Reskilling &amp; Upskilling Programme,  facilitate the transfer of existing workforce talent to meet the needs of the ICT industry  https://t.co/3coZ7kjYy2",0,0.877,0.123,0.4215,belanjawan2021 reskilling upskilling programme facilitate transfer existing workforce talent meet needs ict industry
1855,6/11/2020,"The government through the eYouth Programme will credit a one-off RM50 to #ewallet accounts of those aged between 18 - 20 years. With the allocation of RM75mil, the initiative will benefit some 1.5mil youths #Belanjawan2021 #Budget2021",0,0.851,0.149,0.6808,government eyouth programme credit oneoff rm50 ewallet accounts aged 18 20 years allocation rm75mil initiative benefit 15mil youths belanjawan2021 budget2021
1857,6/11/2020,Should I 🤨 #Belanjawan2021 #KWSP  https://t.co/ykivBGabTe,0,1,0,0,🤨 belanjawan2021 kwsp
1858,6/11/2020,"RM 15 mil for e-sports. interesting.  any thoughts, @minliangtan for this round of allocation? :D  #Belanjawan2021",0,0.675,0.325,0.7739,rm 15 mil esports interesting thoughts minliangtan round allocation belanjawan2021
1860,6/11/2020,"One-off RM50 #ewallet credit for youth aged 18-20 years old, estimated to benefit 1.5mil youth. #digital #Belanjawan2021 #MYPwCBudget",0,0.741,0.259,0.6808,oneoff rm50 ewallet credit youth aged 1820 years old estimated benefit 15mil youth digital belanjawan2021 mypwcbudget
1861,6/11/2020,Too busy with closing and my mom's matter.. So later laa ai hadam belanjawan 2021.. 😂,0,1,0,0,busy closing moms matter later laa ai hadam belanjawan 2021 😂
1862,6/11/2020,RM26.5 bln spent for social safety net programmes last year  #AWANInews #AWANI745 #Belanjawan2021    https://t.co/GdukRxBYHK,0,0.823,0.177,0.4215,rm265 bln spent social safety net programmes last year awaninews awani745 belanjawan2021
1864,6/11/2020,"To ensure stable internet connection in tertiary education institutions, the govt has allocated RM50mil to upgrade the Malaysian Research and Education Network (MYREN) access from 500Mbps to 10Gbps #Belanjawan2021 #Budget2020",0,0.854,0.146,0.5859,ensure stable internet connection tertiary education institutions govt allocated rm50mil upgrade malaysian research education network myren access 500mbps 10gbps belanjawan2021 budget2020
1865,6/11/2020,this belanjawan tho.. just wow #Belanjawan2021,0,0.568,0.432,0.5859,belanjawan tho wow belanjawan2021
1867,6/11/2020,Malaysia's big glovemakers will donate RM400m to the fight against Covid-19 (which has resulting in their billions of riches in the first place). Announcement saw much approval in Parliament during #Belanjawan2021,0.07,0.755,0.175,0.5994,malaysias big glovemakers donate rm400m fight covid19 resulting billions riches first place announcement saw much approval parliament belanjawan2021
1869,6/11/2020,looking forward to read @pelhambluefund opinion about that RM 400 million from glove companies :3  #Belanjawan2021,0,0.82,0.18,0.5106,looking forward read pelhambluefund opinion rm 400 million glove companies 3 belanjawan2021
1870,6/11/2020,"RM153 million to strengthen RELA's role, including upgrading RELA training centre facilities. #KesejahteraanRakyat #Belanjawan2021",0,0.85,0.15,0.3182,rm153 million strengthen relas role including upgrading rela training centre facilities kesejahteraanrakyat belanjawan2021
1871,6/11/2020,"#Belanjawan2021 Reskilling &amp; Upskilling Programme, training programs and working as an entrepreneur with a private sector employer  https://t.co/CPHedPvFsu",0,1,0,0,belanjawan2021 reskilling upskilling programme training programs working entrepreneur private sector employer
1872,6/11/2020,5:48PM: RM75 million allocated for the eBelia program to promote a cashless lifestyle. This will provide RM50 eWallet credit for eligible youths.  #Budget2021 #Belanjawan2021,0,0.802,0.198,0.6369,548pm rm75 million allocated ebelia program promote cashless lifestyle provide rm50 ewallet credit eligible youths budget2021 belanjawan2021
1873,6/11/2020,"Tax exemption for maintenance, repair and overhaul (MRO) activities to be extended until assessment year 2022.   #belanjawan2021 #budget2021 #businessunleashed #mahzansulaiman #kitajagakita",0,1,0,0,tax exemption maintenance repair overhaul mro activities extended assessment year 2022 belanjawan2021 budget2021 businessunleashed mahzansulaiman kitajagakita
1874,6/11/2020,"Apart from continuing to maintain the Rumah Keluarga Angkatan Tentera (RKAT), RM500 million for the construction of almost 1,000 new RKAT units. #KesejahteraanRakyat #Belanjawan2021",0,1,0,0,apart continuing maintain rumah keluarga angkatan tentera rkat rm500 million construction almost 1000 new rkat units kesejahteraanrakyat belanjawan2021
1875,6/11/2020,RM150 mil laptop fund created from contributions by GLCs &amp; GLICs to benefit 150k students across 500 schools #Budget2021 #Belanjawan2021,0,0.783,0.217,0.6124,rm150 mil laptop fund created contributions glcs glics benefit 150k students across 500 schools budget2021 belanjawan2021
1876,6/11/2020,#Belanjawan2021 make me speechless somehow.  🤔🤢,0,1,0,0,belanjawan2021 make speechless somehow 🤔🤢
1879,6/11/2020,JUST IN: PERKESO Allowance For Job-Seekers Will Be Extended till 9 Months.   #Budget2021 #Belanjawan2021,0,1,0,0,perkeso allowance jobseekers extended till 9 months budget2021 belanjawan2021
1880,6/11/2020,"On JASA, the 2018 budget under BN is RM30mil for 272 employed staff. Under PN Saifuddin Abdullah, the 2021 budget for JASA is RM85.55mil for 52 employed staff. #Belanjawan2021",0,1,0,0,jasa 2018 budget bn rm30mil 272 employed staff pn saifuddin abdullah 2021 budget jasa rm8555mil 52 employed staff belanjawan2021
1881,6/11/2020,Lets go #Belanjawan2021,0,1,0,0,lets go belanjawan2021
1882,6/11/2020,RM27 million for CyberSecurity Malaysia to enhance the country's cybersecurity. #KesejahteraanRakyat #Belanjawan2021,0,1,0,0,rm27 million cybersecurity malaysia enhance countrys cybersecurity kesejahteraanrakyat belanjawan2021
1886,6/11/2020,"Personal #taxrelief on disabled spouse increased from RM3,500 to RM5,000. #Belanjawan2021 #MYPwCBudget",0,0.84,0.16,0.2732,personal taxrelief disabled spouse increased rm3500 rm5000 belanjawan2021 mypwcbudget
1887,6/11/2020,Principal Hub incentive conditions to be relaxed and incentive to be extended to 31 Dec 2022 #bajet2021 #belanjawan2021,0,0.647,0.353,0.802,principal hub incentive conditions relaxed incentive extended 31 dec 2022 bajet2021 belanjawan2021
1889,6/11/2020,"Three months extension for the wage subsidy programme - specifically directed to those in the tourism industry. Government will allocate RM1.5bil to benefit 70,000 employers and 900,000 workers.  #belanjawan2021 #budget2021 #businessunleashed #mahzansulaiman #kitajagakita",0,0.912,0.088,0.4588,three months extension wage subsidy programme specifically directed tourism industry government allocate rm15bil benefit 70000 employers 900000 workers belanjawan2021 budget2021 businessunleashed mahzansulaiman kitajagakita
1890,6/11/2020,Microeconomists when asked about #Belanjawan2021  https://t.co/Y8aaCIGZtb,0,1,0,0,microeconomists asked belanjawan2021
1891,6/11/2020,"The allocation for the maintenance of ATM's key assets has been increased to RM2.3 billion for the year 2021, up from RM2 billion previously. #KesejahteraanRakyat #Belanjawan2021",0,0.863,0.137,0.4215,allocation maintenance atms key assets increased rm23 billion year 2021 rm2 billion previously kesejahteraanrakyat belanjawan2021
1892,6/11/2020,JUST IN: 18 to 20 Year Olds Will Get RM50 in Their E-Wallet Accounts.  #Budget2021 #Belanjawan2021,0,1,0,0,18 20 year olds get rm50 ewallet accounts budget2021 belanjawan2021
1893,6/11/2020,"Supporting vulnerable sectors: wage #subsidy programme extended for 3 more months for target industries, e.g. #tourism sector. This is estimated to benefit 70,000 employers and 900,000 employees. #Belanjawan2021 #MYPwCBudget",0.058,0.762,0.18,0.6124,supporting vulnerable sectors wage subsidy programme extended 3 months target industries eg tourism sector estimated benefit 70000 employers 900000 employees belanjawan2021 mypwcbudget
1896,6/11/2020,#BELANJAWAN2021: Full stamp duty exemption for first home owners for the purchase of a house worth up to RM500k from 1 Jan 2021 to 31 Dec 2025.,0,0.927,0.073,0.2263,belanjawan2021 full stamp duty exemption first home owners purchase house worth rm500k 1 jan 2021 31 dec 2025
1897,6/11/2020,The Ministry of Defense and the Ministry of Home Affairs is allocated RM16 billion and RM17 billion respectively. #KesejahteraanRakyat #Belanjawan2021,0,0.822,0.178,0.4404,ministry defense ministry home affairs allocated rm16 billion rm17 billion respectively kesejahteraanrakyat belanjawan2021
1899,6/11/2020,The middle income group i.e. M40 are nearly always left out. Not many benefits or incentives for them in the Budget 2021. They are not eligible for most of the govt aids but pay income tax without fail. Ohhh well... #Belanjawan2021,0.07,0.811,0.119,0.4995,middle income group ie m40 nearly always left many benefits incentives budget 2021 eligible govt aids pay income tax without fail ohhh well belanjawan2021
1901,6/11/2020,"#Belanjawan2021 Reskilling &amp; Upskilling Programme, RM3,000 voucher per person for 50,000 graduate  https://t.co/1AVx9JJbTc",0,1,0,0,belanjawan2021 reskilling upskilling programme rm3000 voucher per person 50000 graduate
1902,6/11/2020,#Belanjawan2021 targets the grassroots because they know where the important votes come from lahhhhh  https://t.co/VhmXEV7rT0,0,0.886,0.114,0.2023,belanjawan2021 targets grassroots know important votes come lahhhhh
